env,side,map,mode_n_type,round_dur_s,name,created_x0,created_z0,trigger_x1,trigger_z1,round_time_s
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,96,vt_grenade_smoke_2,13.7307,15.0321,-9.9235,-12.8762,34
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_smoke_2,14.1782,12.3207,-23.1267,-7.7532,35
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_flash,19.2919,28.2175,40.2166,6.275,39
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,72,vt_grenade_smoke_2,-57.6326,-5.1138,-47.0973,44.4615,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_smoke,-27.5665,-10.6021,10.6937,5.9653,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke,-28.5106,-9.0137,1.0643,2.5941,0
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_smoke_2,-7.2327,27.7311,-10.9461,30.5054,780
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,94,vt_grenade_smoke,2.5457,-26.0048,-17.7748,13.4833,33
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke_2,-48.3049,9.1065,-60.7208,-8.0682,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,122,vt_grenade_smoke_2,1.3465,-14.7988,-11.9286,6.1743,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,86,vt_grenade_flash,-52.5202,15.0059,-30.1333,26.8922,67
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,74,vt_grenade_smoke_2,-2.3269,-21.7523,-12.9781,19.5082,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,94,vt_grenade_smoke_2,7.8447,-24.8067,-3.0012,-23.6609,25
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_flash,12.2131,22.4995,37.584,39.4034,87
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,86,vt_grenade_flash,-58.1431,-3.2551,-56.4287,34.8783,73
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,98,vt_grenade_teleporter_device,-23.9097,17.6874,-4.4236,-3.5783,33
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,109,vt_grenade_flash,-27.8275,14.8957,4.2505,17.2005,60
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_flash,-9.835,19.7437,-4.4617,-14.5785,31
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,122,vt_grenade_molotov,-32.7315,25.1387,-48.7236,28.1741,89
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_flash,-23.5018,18.5759,-10.8581,11.235,45
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,74,vt_grenade_smoke_2,-5.6146,-20.3534,-19.9134,18.1878,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,131,vt_grenade_smoke_2,-22.3504,-10.8728,-8.1598,16.4503,1
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_flash,14.1204,21.8052,35.0623,46.1496,58
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_molotov,-9.6978,39.8011,-13.9839,49.378,773
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,131,vt_grenade_smoke_2,4.1353,35.7132,10.7577,21.625,68
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_flash,7.3364,-25.9724,-19.1532,4.6689,48
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,94,vt_grenade_smoke_2,-1.5145,-6.1589,-22.0872,19.053,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,122,vt_grenade_teleporter_device,-2.9184,-24.8286,0.7007,5.9263,34
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,1.3952,-23.2266,-12.8117,4.5455,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_smoke_2,-26.3222,18.5873,-13.3391,2.798,54
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_teleporter_device,-19.522,17.0677,0.1631,-17.3548,44
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,86,vt_grenade_smoke_2,8.1491,2.7628,17.9784,28.4409,79
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,73,vt_grenade_smoke_2,36.8709,14.6745,31.2437,46.4451,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,78,vt_grenade_smoke_2,-19.5315,-2.6045,-9.8023,10.6105,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,76,vt_grenade_smoke,37.9475,2.8722,24.1412,21.7594,35
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,85,vt_grenade_flash,-6.8527,-9.2957,-19.5151,18.9457,62
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,86,vt_grenade_molotov,-18.6174,14.0163,15.3343,21.3272,74
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke_2,4.9057,-24.4048,-14.9082,4.5725,34
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,102,vt_grenade_teleporter_device,1.395,-24.0,-10.4319,4.6241,39
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_smoke_2,-7.1243,26.2644,-10.9461,30.5054,964
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,96,vt_grenade_smoke_2,14.3783,12.7093,-19.8855,-6.1053,42
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke_2,-39.5911,15.1847,-44.9969,12.7471,34
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,86,vt_grenade_flash_detector,-45.2252,13.3569,-60.2976,-8.8267,30
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke_2,12.0214,9.8517,7.9816,34.9041,46
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke,-26.3749,16.4804,-45.114,26.1574,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_smoke,5.5162,33.2994,24.3826,20.1007,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,94,vt_grenade_smoke_2,0.0165,-21.8589,-20.8963,18.9676,31
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_smoke_2,13.9331,17.7018,-9.443,-14.9631,31
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,158,vt_grenade_flash_detector,-53.4062,7.7957,-43.6605,21.2079,79
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,24.699,32.6461,24.167,33.2504,45
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke,3.8301,-25.9751,-12.6157,3.9942,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_teleporter_device,-4.4869,30.2443,-19.7708,-14.9377,31
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_teleporter_device,-14.7073,-7.9918,-7.1959,36.963,44
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,98,vt_grenade_smoke_2,11.108,18.4134,7.7211,35.921,51
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_flash_detector,-61.677,33.1884,-32.1733,25.7625,75
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_smoke_2,-41.4807,26.8282,-43.7201,13.1741,63
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,85,vt_grenade_flash,-48.7063,27.917,-56.0398,-3.5578,38
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_molotov,-9.3483,39.3174,-13.9839,49.378,17
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,13.0117,8.2253,-19.4291,-14.932,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,117,vt_grenade_teleporter_device,-20.4261,18.5883,-0.2022,-17.3563,38
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,4.3037,-26.0113,-12.8117,4.5455,37
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,94,vt_grenade_flash,-21.7099,18.1073,-0.6209,-9.0691,44
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_flash_detector,31.2067,-14.8953,34.9656,9.0711,32
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_teleporter_device,-57.2715,-13.8174,-66.8959,-12.2753,519
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,92,vt_grenade_robotron,-62.8316,-8.1194,-61.9225,-6.894,33
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,13.4602,12.8209,-19.4291,-14.932,33
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_smoke_2,13.9727,8.7786,-23.1267,-7.7532,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,73,vt_grenade_teleporter_device,2.3538,-23.8121,-19.3099,18.871,32
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_flash_detector,-4.428,16.6249,-17.8815,-9.8775,53
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke_2,-39.5911,15.1847,-44.9969,12.7471,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,122,vt_grenade_flash,13.4767,7.9347,-23.4246,-9.1426,54
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_flash,-6.9608,12.9817,-19.1836,-14.4265,59
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,78,vt_grenade_smoke,-53.0392,18.7466,-41.7929,28.4246,60
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,74,vt_grenade_smoke_2,-3.4592,-19.7413,-12.9781,19.5082,35
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_robotron,-38.5874,-19.9768,-31.4074,-5.0351,45
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,36.4936,6.5974,24.6958,33.4312,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_teleporter_device,-20.5032,18.6167,-0.0727,-17.3559,39
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke_2,12.2985,12.5898,7.9816,34.9041,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,76,vt_grenade_smoke_2,-41.9057,24.471,-64.9086,-10.7906,31
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,98,vt_grenade_smoke_2,0.2113,-20.0909,-18.8237,14.7467,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,96,vt_grenade_smoke,-5.6775,16.3907,-22.7559,-11.7952,53
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_flash,14.6935,14.3037,-16.7848,-14.5181,39
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_flash,14.6636,13.0698,-12.5214,-4.1044,47
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,117,vt_grenade_teleporter_device,5.0793,-42.9151,35.9671,-28.2625,22
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,78,vt_grenade_smoke_2,12.0435,10.8759,-19.1585,-15.053,33
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke_2,-31.557,20.8873,-37.6563,27.6177,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_flash_detector,-6.7209,8.8483,-9.5729,1.5697,53
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,85,vt_grenade_robotron,-48.0769,9.5276,-42.5083,13.5708,52
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_smoke_2,11.4163,10.5463,13.616,35.5281,0
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_smoke,-10.8071,-53.6311,-12.3651,-43.5869,969
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,86,vt_grenade_flash_detector,-8.5896,6.2215,-11.1243,5.2041,47
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_flash,-59.385,-3.8537,-41.1836,28.9957,36
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,96,vt_grenade_flash,-36.1442,28.5716,-57.3283,-0.7297,44
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_smoke,13.7594,5.3482,-7.2136,3.8711,48
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,78,vt_grenade_teleporter_device,-4.6191,28.7968,-8.0057,19.0046,19
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,122,vt_grenade_flash,14.7238,12.5827,7.5634,4.0604,38
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_smoke_2,37.6002,6.8868,33.1957,20.7677,55
rushb-test,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/rating,95,vt_grenade_flash_detector,-37.2876,42.8794,-19.7195,55.6878,63
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,76,vt_grenade_teleporter_device,-4.5619,28.6812,-19.2834,-14.9377,31
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_flash_detector,-3.6602,-22.5608,-12.3316,18.3641,42
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,85,vt_grenade_smoke_2,-62.9828,-19.0164,-46.729,10.9867,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,85,vt_grenade_smoke_2,-15.404,9.1241,-0.4022,-18.4743,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_flash,-50.2417,8.523,-42.8866,24.5434,47
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,92,vt_grenade_teleporter_device,-40.0822,19.3115,-48.079,9.0009,32
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,96,vt_grenade_smoke_2,5.0766,-24.8461,-14.9087,4.4506,32
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,117,vt_grenade_flash_detector,-27.3806,-8.7177,-3.116,7.6412,41
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,95,vt_grenade_flash_detector,-9.8742,19.3328,-1.075,-14.8096,30
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke_2,-39.5911,15.1847,-42.5485,13.9312,26
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,78,vt_grenade_smoke_2,-19.9007,-7.0755,7.9831,6.5495,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_smoke_2,36.6083,6.9646,33.1957,20.7677,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,106,vt_grenade_smoke_2,14.7904,20.3827,7.0466,37.1232,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_flash,28.4409,43.6847,-14.7237,49.9066,50
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,72,vt_grenade_teleporter_device,-7.5868,20.6903,-19.0704,-14.9377,30
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_smoke_2,-46.7192,26.6782,-43.7201,13.1741,0
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_flash_detector,7.4857,-25.1838,-19.9393,3.9816,31
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,81,vt_grenade_smoke_2,-24.6596,-12.6326,-12.4154,2.4914,43
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,66,vt_grenade_smoke_2,-62.5896,-7.6507,-50.6055,8.8978,37
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_flash,-58.1989,3.3081,-55.9403,-32.479,38
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,73,vt_grenade_smoke,13.0213,27.9869,43.1821,15.6343,41
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,81,vt_grenade_smoke_2,-49.6502,8.1772,-38.9689,29.7117,1
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,112,vt_grenade_flash_detector,-28.1724,-6.5414,11.131,6.5072,38
rushb-master,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_molotov,-12.098,52.6894,-17.0135,37.2053,21
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke,3.8445,-25.9792,-12.6157,3.9942,33
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,105,vt_grenade_smoke_2,19.5455,41.0284,27.5198,35.8704,62
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,91,vt_grenade_flash,-10.0146,-9.4536,-13.1189,12.8486,42
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,85,vt_grenade_flash,-48.7014,37.3858,-40.9291,6.0601,55
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,131,vt_grenade_smoke_2,-33.0105,-12.534,-8.1598,16.4503,32
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,92,vt_grenade_smoke_2,14.6509,15.7237,-8.0397,-14.8535,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,81,vt_grenade_teleporter_device,-20.0437,17.4679,-0.6211,-17.357,34
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,73,vt_grenade_flash,3.0083,-24.6162,-13.1831,5.187,41
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,122,vt_grenade_flash,0.9919,-10.1815,-16.6324,18.2302,73
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_flash_detector,26.9449,23.4078,9.1154,28.9107,45
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,107,vt_grenade_flash_detector,-29.916,-7.1302,9.5163,6.3052,53
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,78,vt_grenade_smoke_2,12.0972,10.805,-8.4554,-14.8535,0
rushb-playtest,1,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,122,vt_grenade_smoke_2,-23.6123,17.7278,-5.4686,-2.8907,32
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,131,vt_grenade_smoke_2,-21.9773,-11.0929,-9.7186,9.1443,35
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,94,vt_grenade_smoke_2,-1.2046,-8.316,-20.8963,18.9676,0
rushb-master,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,1034,vt_grenade_smoke,-13.7079,-52.6353,-7.4816,-41.8138,13
rushb-playtest,0,/battle/levels/23_reviera/23_reviera.level,bomb_5x5_economy/training,109,vt_grenade_flash_detector,-18.3196,-1.5652,-15.8488,12.3171,55
